hs6,description,GTAP_Code,GTAP_commodity,commodity_name
900830,Other image projectors,41,OME , Machinery and equipment n.e.c.
900840,Photographic (other than cinematographic) enlargers and reducers,41,OME , Machinery and equipment n.e.c.
900890,Parts and accessories,41,OME , Machinery and equipment n.e.c.
900911,(-2006) Operating by reproducing the original image directly onto the copy (direct process),40,ELE , Electronic equipment
900912,(-2006) Operating by reproducing the original image via an intermediate onto the copy (indirect process),40,ELE , Electronic equipment
900921,(-2006) Incorporating an optical system,40,ELE , Electronic equipment
900922,(-2006) Of the contact type,40,ELE , Electronic equipment
900930,(-2006) Thermocopying apparatus,40,ELE , Electronic equipment
900990,(-2001) Parts and accessories,40,ELE , Electronic equipment
900991,(2002-2006) Automatic document feeders,40,ELE , Electronic equipment
900992,(2002-2006) Paper feeders,40,ELE , Electronic equipment
900993,(2002-2006) Sorters,40,ELE , Electronic equipment
900999,(2002-2006) Other,40,ELE , Electronic equipment
901010,Apparatus and equipment for automatically developing photographic (including cinematographic) film or paper in rolls or for automatically exposing developed film to rolls of photographic paper,41,OME , Machinery and equipment n.e.c.
901020,(-1995) Apparatus and equipment for photographic (,41,OME , Machinery and equipment n.e.c.
901030,(-1995) Projection screens,41,OME , Machinery and equipment n.e.c.
901041,(1996-2006) Direct writeonwafer apparatus,41,OME , Machinery and equipment n.e.c.
901042,(1996-2006) Step and repeat aligners,41,OME , Machinery and equipment n.e.c.
901049,(1996-2006) Other,41,OME , Machinery and equipment n.e.c.
901050,(1996-) Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes,41,OME , Machinery and equipment n.e.c.
901060,(1996-) Projection screens,41,OME , Machinery and equipment n.e.c.
901090,Parts and accessories,41,OME , Machinery and equipment n.e.c.
901110,Stereoscopic microscopes,41,OME , Machinery and equipment n.e.c.
901120,"Other microscopes, for photomicrography, cinephotomicrography or microprojection",41,OME , Machinery and equipment n.e.c.
901180,Other microscopes,41,OME , Machinery and equipment n.e.c.
901190,Parts and accessories,41,OME , Machinery and equipment n.e.c.
901210,Microscopes other than optical microscopes; diffraction apparatus,41,OME , Machinery and equipment n.e.c.
901290,Parts and accessories,41,OME , Machinery and equipment n.e.c.
901310,"Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this Chapter or Section XVI",41,OME , Machinery and equipment n.e.c.
901320,"Lasers, other than laser diodes",41,OME , Machinery and equipment n.e.c.
901380,"Other devices, appliances and instruments",41,OME , Machinery and equipment n.e.c.
901390,Parts and accessories,41,OME , Machinery and equipment n.e.c.
901410,Direction finding compasses,41,OME , Machinery and equipment n.e.c.
901420,Instruments and appliances for aeronautical or space navigation (other than compasses),41,OME , Machinery and equipment n.e.c.
901480,Other instruments and appliances,41,OME , Machinery and equipment n.e.c.
901490,Parts and accessories,41,OME , Machinery and equipment n.e.c.
901510,Rangefinders,41,OME , Machinery and equipment n.e.c.
901520,Theodolites and tachymeters (tacheometers),41,OME , Machinery and equipment n.e.c.
901530,Levels,41,OME , Machinery and equipment n.e.c.
901540,Photogrammetrical surveying instruments and appliances,41,OME , Machinery and equipment n.e.c.
901580,Other instruments and appliances,41,OME , Machinery and equipment n.e.c.
901590,Parts and accessories,41,OME , Machinery and equipment n.e.c.
901600,"Balances of a sensitivity of 5 cg or better, with or without weights.",41,OME , Machinery and equipment n.e.c.
901710,"Drafting tables and machines, whether or not automatic",41,OME , Machinery and equipment n.e.c.
901720,"Other drawing, markingout or mathematical calculating instruments",41,OME , Machinery and equipment n.e.c.
901730,"Micrometers, callipers and gauges",41,OME , Machinery and equipment n.e.c.
901780,Other instruments,41,OME , Machinery and equipment n.e.c.
901790,Parts and accessories,41,OME , Machinery and equipment n.e.c.
901811,Electrocardiographs,41,OME , Machinery and equipment n.e.c.
901812,(1996-) Ultrasonic scanning apparatus,41,OME , Machinery and equipment n.e.c.
901813,(1996-) Magnetic resonance imaging apparatus,41,OME , Machinery and equipment n.e.c.
901814,(1996-) Scintigraphic apparatus,41,OME , Machinery and equipment n.e.c.
901819,Other,41,OME , Machinery and equipment n.e.c.
901820,Ultraviolet or infrared ray apparatus,41,OME , Machinery and equipment n.e.c.
901831,"Syringes, with or without needles",41,OME , Machinery and equipment n.e.c.
901832,Tubular metal needles and needles for sutures,41,OME , Machinery and equipment n.e.c.
901839,Other,41,OME , Machinery and equipment n.e.c.
901841,"Dental drill engines, whether or not combined on a single base with other dental equipment",41,OME , Machinery and equipment n.e.c.
901849,Other,41,OME , Machinery and equipment n.e.c.
901850,Other ophthalmic instruments and appliances,41,OME , Machinery and equipment n.e.c.
901890,Other instruments and appliances,41,OME , Machinery and equipment n.e.c.
901910,Mechanotherapy appliances; massage apparatus; psychological aptitudetesting apparatus,41,OME , Machinery and equipment n.e.c.
901920,"Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",41,OME , Machinery and equipment n.e.c.
902000,"Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters.",41,OME , Machinery and equipment n.e.c.
902110,(2002-) Orthopaedic or fracture appliances,41,OME , Machinery and equipment n.e.c.
902111,(-2001) Artificial joints and other orthopaedic or fractur,41,OME , Machinery and equipment n.e.c.
902119,(-2001) Artificial joints and other orthopaedic or fractur,41,OME , Machinery and equipment n.e.c.
902121,Artificial teeth,41,OME , Machinery and equipment n.e.c.
902129,Other,41,OME , Machinery and equipment n.e.c.
902130,(-2001) Other artificial parts of the body,41,OME , Machinery and equipment n.e.c.
902131,(2002-) Artificial joints,41,OME , Machinery and equipment n.e.c.
902139,(2002-) Other,41,OME , Machinery and equipment n.e.c.
902140,"Hearing aids, excluding parts and accessories",41,OME , Machinery and equipment n.e.c.
902150,"Pacemakers for stimulating heart muscles, excluding parts and accessories",41,OME , Machinery and equipment n.e.c.
902190,Other,41,OME , Machinery and equipment n.e.c.
902211,(-1995) Apparatus based on the use of X-rays for m,41,OME , Machinery and equipment n.e.c.
902212,(1996-) Computed tomography apparatus,41,OME , Machinery and equipment n.e.c.
902213,"(1996-) Other, for dental uses",41,OME , Machinery and equipment n.e.c.
902214,"(1996-) Other, for medical, surgical or veterinary uses",41,OME , Machinery and equipment n.e.c.
902219,For other uses,41,OME , Machinery and equipment n.e.c.
902221,"For medical, surgical, dental or veterinary uses",41,OME , Machinery and equipment n.e.c.
902229,For other uses,41,OME , Machinery and equipment n.e.c.
902230,Xray tubes,41,OME , Machinery and equipment n.e.c.
902290,"Other, including parts and accessories",41,OME , Machinery and equipment n.e.c.
902300,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.",42,OMF , Manufactures n.e.c.
902410,Machines and appliances for testing metals,41,OME , Machinery and equipment n.e.c.
902480,Other machines and appliances,41,OME , Machinery and equipment n.e.c.
902490,Parts and accessories,41,OME , Machinery and equipment n.e.c.
902511,"Liquid-filled, for direct reading",41,OME , Machinery and equipment n.e.c.
902519,Other,41,OME , Machinery and equipment n.e.c.
902520,"(-1995) Barometers, not combined with other instru",41,OME , Machinery and equipment n.e.c.
902580,Other instruments,41,OME , Machinery and equipment n.e.c.
902590,Parts and accessories,41,OME , Machinery and equipment n.e.c.
902610,For measuring or checking the flow or level of liquids,41,OME , Machinery and equipment n.e.c.
902620,For measuring or checking pressure,41,OME , Machinery and equipment n.e.c.
902680,Other instruments or apparatus,41,OME , Machinery and equipment n.e.c.
902690,Parts and accessories,41,OME , Machinery and equipment n.e.c.
902710,Gas or smoke analysis apparatus,41,OME , Machinery and equipment n.e.c.
902720,Chromatographs and electrophoresis instruments,41,OME , Machinery and equipment n.e.c.
902730,"Spectrometers, spectrophotometers and spectrographs using optical radiations (UV, visible, IR)",41,OME , Machinery and equipment n.e.c.
902740,(-2006) Exposure meters,41,OME , Machinery and equipment n.e.c.
902750,"Other instruments and apparatus using optical radiations (UV, visible, IR)",41,OME , Machinery and equipment n.e.c.
902780,Other instruments and apparatus,41,OME , Machinery and equipment n.e.c.
902790,Microtomes; parts and accessories,41,OME , Machinery and equipment n.e.c.
902810,Gas meters,41,OME , Machinery and equipment n.e.c.
902820,Liquid meters,41,OME , Machinery and equipment n.e.c.
902830,Electricity meters,41,OME , Machinery and equipment n.e.c.
902890,Parts and accessories,41,OME , Machinery and equipment n.e.c.
902910,"Revolution counters, production counters, taximeters, mileometers, pedometers and the like",41,OME , Machinery and equipment n.e.c.
902920,Speed indicators and tachometers; stroboscopes,41,OME , Machinery and equipment n.e.c.
902990,Parts and accessories,41,OME , Machinery and equipment n.e.c.
903010,Instruments and apparatus for measuring or detecting ionising radiations,41,OME , Machinery and equipment n.e.c.
903020,Cathode-ray oscilloscopes and cathode-ray oscillographs,41,OME , Machinery and equipment n.e.c.
903031,Multimeters,41,OME , Machinery and equipment n.e.c.
903039,Other,41,OME , Machinery and equipment n.e.c.
903040,"Other instruments and apparatus, specially designed for telecommunications (for example, cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)",41,OME , Machinery and equipment n.e.c.
903081,(-1995) Inst&app for measuring or checking elec qt,41,OME , Machinery and equipment n.e.c.
903082,(1996-) For measuring or checking semiconductor wafers or devices,41,OME , Machinery and equipment n.e.c.
903083,"(1996-2006) Other, with a recording device",41,OME , Machinery and equipment n.e.c.
903089,Other,41,OME , Machinery and equipment n.e.c.
903090,Parts and accessories,41,OME , Machinery and equipment n.e.c.
903110,Machines for balancing mechanical parts,41,OME , Machinery and equipment n.e.c.
903120,Test benches,41,OME , Machinery and equipment n.e.c.
903130,(-2006) Profile projectors,41,OME , Machinery and equipment n.e.c.
903140,"(-1995) Optical instruments and appliances, nes",41,OME , Machinery and equipment n.e.c.
903141,(1996-) For inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices,41,OME , Machinery and equipment n.e.c.
903149,(1996-) Other,41,OME , Machinery and equipment n.e.c.
903180,"Other instruments, appliances and machines",41,OME , Machinery and equipment n.e.c.
903190,Parts and accessories,41,OME , Machinery and equipment n.e.c.
903210,Thermostats,41,OME , Machinery and equipment n.e.c.
903220,Manostats,41,OME , Machinery and equipment n.e.c.
903281,Hydraulic or pneumatic,41,OME , Machinery and equipment n.e.c.
903289,Other,41,OME , Machinery and equipment n.e.c.
903290,Parts and accessories,41,OME , Machinery and equipment n.e.c.
903300,"Parts and accessories (not specified or included elsewhere in this Chapter) for machines, appliances, instruments or apparatus of Chapter 90.",41,OME , Machinery and equipment n.e.c.
910111,With mechanical display only,41,OME , Machinery and equipment n.e.c.
910112,(-2006) With optoelectronic display only,41,OME , Machinery and equipment n.e.c.
910119,Other,41,OME , Machinery and equipment n.e.c.
910121,With automatic winding,41,OME , Machinery and equipment n.e.c.
910129,Other,41,OME , Machinery and equipment n.e.c.
910191,Electrically operated,41,OME , Machinery and equipment n.e.c.
910199,Other,41,OME , Machinery and equipment n.e.c.
910211,With mechanical display only,41,OME , Machinery and equipment n.e.c.
910212,With optoelectronic display only,41,OME , Machinery and equipment n.e.c.
910219,Other,41,OME , Machinery and equipment n.e.c.
910221,With automatic winding,41,OME , Machinery and equipment n.e.c.
910229,Other,41,OME , Machinery and equipment n.e.c.
910291,Electrically operated,41,OME , Machinery and equipment n.e.c.
910299,Other,41,OME , Machinery and equipment n.e.c.
910310,Electrically operated,41,OME , Machinery and equipment n.e.c.
910390,Other,41,OME , Machinery and equipment n.e.c.
910400,"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels.",41,OME , Machinery and equipment n.e.c.
910511,Electrically operated,41,OME , Machinery and equipment n.e.c.
910519,Other,41,OME , Machinery and equipment n.e.c.
910521,Electrically operated,41,OME , Machinery and equipment n.e.c.
910529,Other,41,OME , Machinery and equipment n.e.c.
910591,Electrically operated,41,OME , Machinery and equipment n.e.c.
910599,Other,41,OME , Machinery and equipment n.e.c.
910610,Timeregisters; timerecorders,41,OME , Machinery and equipment n.e.c.
910620,(-2006) Parking meters,41,OME , Machinery and equipment n.e.c.
910690,Other,41,OME , Machinery and equipment n.e.c.
910700,Time switches with clock or watch movement or with synchronous motor.,41,OME , Machinery and equipment n.e.c.
