hs6,chn3_tariff_increase,chn34_tariff_increase,chn16_tariff_increase,EU1_tariff_increase,EU2_tariff_increase,mexb_tariff_increase,uscn34_tariff_increase,uscn16_tariff_increase,can_tariff_increase,chn60b1_tariff_increase,chn60b2_tariff_increase,us200b1_tariff_increase,us200b2_tariff_increase,us300b1_tariff_increase,us300b2_tariff_increase,chn75b1_tariff_increase,chn75b2_tariff_increase,us_sa_tariff_increase,india_tariff_increase,turkey_tariff_increase
330741,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
330749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
330790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
340111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.10,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00
340120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
340211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340212,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340213,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.08,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
340290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
340311,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340319,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340391,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340399,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340420,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
340520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
340530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
340540,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
340590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
340600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00,0.00
340700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
350190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
350211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.10,0.00,0.00,0.00,0.00
350220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
350290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00,0.00
350400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
350510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00,0.00
350520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.15,0.00,0.00,0.05,0.00,0.00,0.00
350610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350691,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
360100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00,0.00
360200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00,0.00
360300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00,0.00
360410,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.15,0.05,0.00,0.00,0.00,0.00
360490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00,0.00
360500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00,0.00
360610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
360690,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.15,0.00,0.00,0.05,0.00,0.00,0.00
370110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.05,0.00,0.00,0.00,0.00
370120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.10,0.15,0.00,0.00,0.05,0.00,0.00,0.00,0.00
370191,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
370199,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.10,0.15,0.00,0.00,0.05,0.00,0.00,0.00,0.00
370210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
370232,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.10,0.10,0.00,0.00,0.00
370239,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.08,0.00,0.00,0.00,0.00
370241,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
370242,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.08,0.00,0.00,0.00,0.00
370243,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.08,0.10,0.00,0.00,0.00
370244,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.05,0.10,0.00,0.00,0.00
370252,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
370253,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
370254,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.05,0.10,0.00,0.00,0.00
370255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.10,0.10,0.00,0.00,0.00
370256,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.10,0.10,0.00,0.00,0.00
370296,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
370297,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
370298,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
370310,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
370320,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
370390,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
370400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.08,0.00,0.00,0.00,0.00
370500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.05,0.00,0.00,0.00,0.00
370510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370690,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.12,0.10,0.15,0.00,0.00,0.05,0.00,0.00,0.00,0.00
380110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.10,0.15,0.00,0.00,0.05,0.00,0.00,0.00,0.00
380290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
380620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380690,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380852,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.15,0.00,0.00,0.10,0.00,0.00,0.00
380859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.15,0.00,0.10,0.00,0.00,0.00
380861,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.15,0.00,0.00,0.10,0.00,0.00,0.00
380862,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
380869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380891,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.15,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
380892,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.13,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380893,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.06,0.08,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380894,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
380910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
380991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381239,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381511,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381512,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
382100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382311,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
382312,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
382313,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
382319,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
382370,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
382410,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
382471,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382472,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382473,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382474,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382475,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382476,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382477,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382478,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382479,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382481,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382483,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382484,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382485,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382486,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382487,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382488,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382491,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
