"","hs6","Tariff","tarrif_increase","date","imposed_by"
"35896",600644,"uscn34",0,20180706,"USA"
"35897",600690,"uscn34",0,20180706,"USA"
"35898",610120,"uscn34",0,20180706,"USA"
"35899",610130,"uscn34",0,20180706,"USA"
"35900",610190,"uscn34",0,20180706,"USA"
"35901",610210,"uscn34",0,20180706,"USA"
"35902",610220,"uscn34",0,20180706,"USA"
"35903",610230,"uscn34",0,20180706,"USA"
"35904",610290,"uscn34",0,20180706,"USA"
"35905",610310,"uscn34",0,20180706,"USA"
"35906",610322,"uscn34",0,20180706,"USA"
"35907",610323,"uscn34",0,20180706,"USA"
"35908",610329,"uscn34",0,20180706,"USA"
"35909",610331,"uscn34",0,20180706,"USA"
"35910",610332,"uscn34",0,20180706,"USA"
"35911",610333,"uscn34",0,20180706,"USA"
"35912",610339,"uscn34",0,20180706,"USA"
"35913",610341,"uscn34",0,20180706,"USA"
"35914",610342,"uscn34",0,20180706,"USA"
"35915",610343,"uscn34",0,20180706,"USA"
"35916",610349,"uscn34",0,20180706,"USA"
"35917",610413,"uscn34",0,20180706,"USA"
"35918",610419,"uscn34",0,20180706,"USA"
"35919",610422,"uscn34",0,20180706,"USA"
"35920",610423,"uscn34",0,20180706,"USA"
"35921",610429,"uscn34",0,20180706,"USA"
"35922",610431,"uscn34",0,20180706,"USA"
"35923",610432,"uscn34",0,20180706,"USA"
"35924",610433,"uscn34",0,20180706,"USA"
"35925",610439,"uscn34",0,20180706,"USA"
"35926",610441,"uscn34",0,20180706,"USA"
"35927",610442,"uscn34",0,20180706,"USA"
"35928",610443,"uscn34",0,20180706,"USA"
"35929",610444,"uscn34",0,20180706,"USA"
"35930",610449,"uscn34",0,20180706,"USA"
"35931",610451,"uscn34",0,20180706,"USA"
"35932",610452,"uscn34",0,20180706,"USA"
"35933",610453,"uscn34",0,20180706,"USA"
"35934",610459,"uscn34",0,20180706,"USA"
"35935",610461,"uscn34",0,20180706,"USA"
"35936",610462,"uscn34",0,20180706,"USA"
"35937",610463,"uscn34",0,20180706,"USA"
"35938",610469,"uscn34",0,20180706,"USA"
"35939",610510,"uscn34",0,20180706,"USA"
"35940",610520,"uscn34",0,20180706,"USA"
"35941",610590,"uscn34",0,20180706,"USA"
"35942",610610,"uscn34",0,20180706,"USA"
"35943",610620,"uscn34",0,20180706,"USA"
"35944",610690,"uscn34",0,20180706,"USA"
"35945",610711,"uscn34",0,20180706,"USA"
"35946",610712,"uscn34",0,20180706,"USA"
"35947",610719,"uscn34",0,20180706,"USA"
"35948",610721,"uscn34",0,20180706,"USA"
"35949",610722,"uscn34",0,20180706,"USA"
"35950",610729,"uscn34",0,20180706,"USA"
"35951",610791,"uscn34",0,20180706,"USA"
"35952",610799,"uscn34",0,20180706,"USA"
"35953",610811,"uscn34",0,20180706,"USA"
"35954",610819,"uscn34",0,20180706,"USA"
"35955",610821,"uscn34",0,20180706,"USA"
"35956",610822,"uscn34",0,20180706,"USA"
"35957",610829,"uscn34",0,20180706,"USA"
"35958",610831,"uscn34",0,20180706,"USA"
"35959",610832,"uscn34",0,20180706,"USA"
"35960",610839,"uscn34",0,20180706,"USA"
"35961",610891,"uscn34",0,20180706,"USA"
"35962",610892,"uscn34",0,20180706,"USA"
"35963",610899,"uscn34",0,20180706,"USA"
"35964",610910,"uscn34",0,20180706,"USA"
"35965",610990,"uscn34",0,20180706,"USA"
"35966",611011,"uscn34",0,20180706,"USA"
"35967",611012,"uscn34",0,20180706,"USA"
"35968",611019,"uscn34",0,20180706,"USA"
"35969",611020,"uscn34",0,20180706,"USA"
"35970",611030,"uscn34",0,20180706,"USA"
"35971",611090,"uscn34",0,20180706,"USA"
"35972",611120,"uscn34",0,20180706,"USA"
"35973",611130,"uscn34",0,20180706,"USA"
"35974",611190,"uscn34",0,20180706,"USA"
"35975",611211,"uscn34",0,20180706,"USA"
"35976",611212,"uscn34",0,20180706,"USA"
"35977",611219,"uscn34",0,20180706,"USA"
"35978",611220,"uscn34",0,20180706,"USA"
"35979",611231,"uscn34",0,20180706,"USA"
"35980",611239,"uscn34",0,20180706,"USA"
"35981",611241,"uscn34",0,20180706,"USA"
"35982",611249,"uscn34",0,20180706,"USA"
"35983",611300,"uscn34",0,20180706,"USA"
"35984",611420,"uscn34",0,20180706,"USA"
"35985",611430,"uscn34",0,20180706,"USA"
"35986",611490,"uscn34",0,20180706,"USA"
"35987",611510,"uscn34",0,20180706,"USA"
"35988",611521,"uscn34",0,20180706,"USA"
"35989",611522,"uscn34",0,20180706,"USA"
"35990",611529,"uscn34",0,20180706,"USA"
"35991",611530,"uscn34",0,20180706,"USA"
"35992",611594,"uscn34",0,20180706,"USA"
"35993",611595,"uscn34",0,20180706,"USA"
"35994",611596,"uscn34",0,20180706,"USA"
"35995",611599,"uscn34",0,20180706,"USA"
"35996",611610,"uscn34",0,20180706,"USA"
"35997",611691,"uscn34",0,20180706,"USA"
"35998",611692,"uscn34",0,20180706,"USA"
"35999",611693,"uscn34",0,20180706,"USA"
"36000",611699,"uscn34",0,20180706,"USA"
"36001",611710,"uscn34",0,20180706,"USA"
"36002",611780,"uscn34",0,20180706,"USA"
"36003",611790,"uscn34",0,20180706,"USA"
"36004",620111,"uscn34",0,20180706,"USA"
"36005",620112,"uscn34",0,20180706,"USA"
"36006",620113,"uscn34",0,20180706,"USA"
"36007",620119,"uscn34",0,20180706,"USA"
"36008",620191,"uscn34",0,20180706,"USA"
"36009",620192,"uscn34",0,20180706,"USA"
"36010",620193,"uscn34",0,20180706,"USA"
"36011",620199,"uscn34",0,20180706,"USA"
"36012",620211,"uscn34",0,20180706,"USA"
"36013",620212,"uscn34",0,20180706,"USA"
"36014",620213,"uscn34",0,20180706,"USA"
"36015",620219,"uscn34",0,20180706,"USA"
"36016",620291,"uscn34",0,20180706,"USA"
"36017",620292,"uscn34",0,20180706,"USA"
"36018",620293,"uscn34",0,20180706,"USA"
"36019",620299,"uscn34",0,20180706,"USA"
"36020",620311,"uscn34",0,20180706,"USA"
"36021",620312,"uscn34",0,20180706,"USA"
"36022",620319,"uscn34",0,20180706,"USA"
"36023",620322,"uscn34",0,20180706,"USA"
"36024",620323,"uscn34",0,20180706,"USA"
"36025",620329,"uscn34",0,20180706,"USA"
"36026",620331,"uscn34",0,20180706,"USA"
"36027",620332,"uscn34",0,20180706,"USA"
"36028",620333,"uscn34",0,20180706,"USA"
"36029",620339,"uscn34",0,20180706,"USA"
"36030",620341,"uscn34",0,20180706,"USA"
"36031",620342,"uscn34",0,20180706,"USA"
"36032",620343,"uscn34",0,20180706,"USA"
"36033",620349,"uscn34",0,20180706,"USA"
"36034",620411,"uscn34",0,20180706,"USA"
"36035",620412,"uscn34",0,20180706,"USA"
"36036",620413,"uscn34",0,20180706,"USA"
"36037",620419,"uscn34",0,20180706,"USA"
"36038",620421,"uscn34",0,20180706,"USA"
"36039",620422,"uscn34",0,20180706,"USA"
"36040",620423,"uscn34",0,20180706,"USA"
"36041",620429,"uscn34",0,20180706,"USA"
"36042",620431,"uscn34",0,20180706,"USA"
"36043",620432,"uscn34",0,20180706,"USA"
"36044",620433,"uscn34",0,20180706,"USA"
"36045",620439,"uscn34",0,20180706,"USA"
"36046",620441,"uscn34",0,20180706,"USA"
"36047",620442,"uscn34",0,20180706,"USA"
"36048",620443,"uscn34",0,20180706,"USA"
"36049",620444,"uscn34",0,20180706,"USA"
"36050",620449,"uscn34",0,20180706,"USA"
"36051",620451,"uscn34",0,20180706,"USA"
"36052",620452,"uscn34",0,20180706,"USA"
"36053",620453,"uscn34",0,20180706,"USA"
"36054",620459,"uscn34",0,20180706,"USA"
"36055",620461,"uscn34",0,20180706,"USA"
"36056",620462,"uscn34",0,20180706,"USA"
"36057",620463,"uscn34",0,20180706,"USA"
"36058",620469,"uscn34",0,20180706,"USA"
"36059",620520,"uscn34",0,20180706,"USA"
"36060",620530,"uscn34",0,20180706,"USA"
"36061",620590,"uscn34",0,20180706,"USA"
"36062",620610,"uscn34",0,20180706,"USA"
"36063",620620,"uscn34",0,20180706,"USA"
"36064",620630,"uscn34",0,20180706,"USA"
"36065",620640,"uscn34",0,20180706,"USA"
"36066",620690,"uscn34",0,20180706,"USA"
"36067",620711,"uscn34",0,20180706,"USA"
"36068",620719,"uscn34",0,20180706,"USA"
"36069",620721,"uscn34",0,20180706,"USA"
"36070",620722,"uscn34",0,20180706,"USA"
"36071",620729,"uscn34",0,20180706,"USA"
"36072",620791,"uscn34",0,20180706,"USA"
"36073",620799,"uscn34",0,20180706,"USA"
"36074",620811,"uscn34",0,20180706,"USA"
"36075",620819,"uscn34",0,20180706,"USA"
"36076",620821,"uscn34",0,20180706,"USA"
"36077",620822,"uscn34",0,20180706,"USA"
"36078",620829,"uscn34",0,20180706,"USA"
"36079",620891,"uscn34",0,20180706,"USA"
"36080",620892,"uscn34",0,20180706,"USA"
"36081",620899,"uscn34",0,20180706,"USA"
"36082",620920,"uscn34",0,20180706,"USA"
"36083",620930,"uscn34",0,20180706,"USA"
"36084",620990,"uscn34",0,20180706,"USA"
"36085",621010,"uscn34",0,20180706,"USA"
"36086",621020,"uscn34",0,20180706,"USA"
"36087",621030,"uscn34",0,20180706,"USA"
"36088",621040,"uscn34",0,20180706,"USA"
"36089",621050,"uscn34",0,20180706,"USA"
"36090",621111,"uscn34",0,20180706,"USA"
"36091",621112,"uscn34",0,20180706,"USA"
"36092",621120,"uscn34",0,20180706,"USA"
"36093",621132,"uscn34",0,20180706,"USA"
"36094",621133,"uscn34",0,20180706,"USA"
"36095",621139,"uscn34",0,20180706,"USA"
"36096",621142,"uscn34",0,20180706,"USA"
"36097",621143,"uscn34",0,20180706,"USA"
"36098",621149,"uscn34",0,20180706,"USA"
"36099",621210,"uscn34",0,20180706,"USA"
"36100",621220,"uscn34",0,20180706,"USA"
"36101",621230,"uscn34",0,20180706,"USA"
"36102",621290,"uscn34",0,20180706,"USA"
"36103",621320,"uscn34",0,20180706,"USA"
"36104",621390,"uscn34",0,20180706,"USA"
"36105",621410,"uscn34",0,20180706,"USA"
"36106",621420,"uscn34",0,20180706,"USA"
"36107",621430,"uscn34",0,20180706,"USA"
"36108",621440,"uscn34",0,20180706,"USA"
"36109",621490,"uscn34",0,20180706,"USA"
"36110",621510,"uscn34",0,20180706,"USA"
"36111",621520,"uscn34",0,20180706,"USA"
"36112",621590,"uscn34",0,20180706,"USA"
"36113",621600,"uscn34",0,20180706,"USA"
"36114",621710,"uscn34",0,20180706,"USA"
"36115",621790,"uscn34",0,20180706,"USA"
"36116",630110,"uscn34",0,20180706,"USA"
"36117",630120,"uscn34",0,20180706,"USA"
"36118",630130,"uscn34",0,20180706,"USA"
"36119",630140,"uscn34",0,20180706,"USA"
"36120",630190,"uscn34",0,20180706,"USA"
"36121",630210,"uscn34",0,20180706,"USA"
"36122",630221,"uscn34",0,20180706,"USA"
"36123",630222,"uscn34",0,20180706,"USA"
"36124",630229,"uscn34",0,20180706,"USA"
"36125",630231,"uscn34",0,20180706,"USA"
"36126",630232,"uscn34",0,20180706,"USA"
"36127",630239,"uscn34",0,20180706,"USA"
"36128",630240,"uscn34",0,20180706,"USA"
"36129",630251,"uscn34",0,20180706,"USA"
"36130",630253,"uscn34",0,20180706,"USA"
"36131",630259,"uscn34",0,20180706,"USA"
"36132",630260,"uscn34",0,20180706,"USA"
"36133",630291,"uscn34",0,20180706,"USA"
"36134",630293,"uscn34",0,20180706,"USA"
"36135",630299,"uscn34",0,20180706,"USA"
"36136",630312,"uscn34",0,20180706,"USA"
"36137",630319,"uscn34",0,20180706,"USA"
"36138",630391,"uscn34",0,20180706,"USA"
"36139",630392,"uscn34",0,20180706,"USA"
"36140",630399,"uscn34",0,20180706,"USA"
"36141",630411,"uscn34",0,20180706,"USA"
"36142",630419,"uscn34",0,20180706,"USA"
"36143",630420,"uscn34",0,20180706,"USA"
"36144",630491,"uscn34",0,20180706,"USA"
"36145",630492,"uscn34",0,20180706,"USA"
"36146",630493,"uscn34",0,20180706,"USA"
"36147",630499,"uscn34",0,20180706,"USA"
"36148",630510,"uscn34",0,20180706,"USA"
"36149",630520,"uscn34",0,20180706,"USA"
"36150",630532,"uscn34",0,20180706,"USA"
"36151",630533,"uscn34",0,20180706,"USA"
"36152",630539,"uscn34",0,20180706,"USA"
"36153",630590,"uscn34",0,20180706,"USA"
"36154",630612,"uscn34",0,20180706,"USA"
"36155",630619,"uscn34",0,20180706,"USA"
"36156",630622,"uscn34",0,20180706,"USA"
"36157",630629,"uscn34",0,20180706,"USA"
"36158",630630,"uscn34",0,20180706,"USA"
"36159",630640,"uscn34",0,20180706,"USA"
"36160",630690,"uscn34",0,20180706,"USA"
"36161",630710,"uscn34",0,20180706,"USA"
"36162",630720,"uscn34",0,20180706,"USA"
"36163",630790,"uscn34",0,20180706,"USA"
"36164",630800,"uscn34",0,20180706,"USA"
"36165",630900,"uscn34",0,20180706,"USA"
"36166",631010,"uscn34",0,20180706,"USA"
"36167",631090,"uscn34",0,20180706,"USA"
"36168",640110,"uscn34",0,20180706,"USA"
"36169",640192,"uscn34",0,20180706,"USA"
"36170",640199,"uscn34",0,20180706,"USA"
"36171",640212,"uscn34",0,20180706,"USA"
"36172",640219,"uscn34",0,20180706,"USA"
"36173",640220,"uscn34",0,20180706,"USA"
"36174",640291,"uscn34",0,20180706,"USA"
"36175",640299,"uscn34",0,20180706,"USA"
"36176",640312,"uscn34",0,20180706,"USA"
"36177",640319,"uscn34",0,20180706,"USA"
"36178",640320,"uscn34",0,20180706,"USA"
"36179",640340,"uscn34",0,20180706,"USA"
"36180",640351,"uscn34",0,20180706,"USA"
"36181",640359,"uscn34",0,20180706,"USA"
"36182",640391,"uscn34",0,20180706,"USA"
"36183",640399,"uscn34",0,20180706,"USA"
"36184",640411,"uscn34",0,20180706,"USA"
"36185",640419,"uscn34",0,20180706,"USA"
"36186",640420,"uscn34",0,20180706,"USA"
"36187",640510,"uscn34",0,20180706,"USA"
"36188",640520,"uscn34",0,20180706,"USA"
"36189",640590,"uscn34",0,20180706,"USA"
"36190",640610,"uscn34",0,20180706,"USA"
"36191",640620,"uscn34",0,20180706,"USA"
"36192",640690,"uscn34",0,20180706,"USA"
"36193",650100,"uscn34",0,20180706,"USA"
"36194",650200,"uscn34",0,20180706,"USA"
"36195",650400,"uscn34",0,20180706,"USA"
"36196",650500,"uscn34",0,20180706,"USA"
"36197",650610,"uscn34",0,20180706,"USA"
"36198",650691,"uscn34",0,20180706,"USA"
"36199",650699,"uscn34",0,20180706,"USA"
"36200",650700,"uscn34",0,20180706,"USA"
"36201",660110,"uscn34",0,20180706,"USA"
"36202",660191,"uscn34",0,20180706,"USA"
"36203",660199,"uscn34",0,20180706,"USA"
"36204",660200,"uscn34",0,20180706,"USA"
"36205",660320,"uscn34",0,20180706,"USA"
"36206",660390,"uscn34",0,20180706,"USA"
"36207",670100,"uscn34",0,20180706,"USA"
"36208",670210,"uscn34",0,20180706,"USA"
"36209",670290,"uscn34",0,20180706,"USA"
"36210",670300,"uscn34",0,20180706,"USA"
"36211",670411,"uscn34",0,20180706,"USA"
"36212",670419,"uscn34",0,20180706,"USA"
"36213",670420,"uscn34",0,20180706,"USA"
"36214",670490,"uscn34",0,20180706,"USA"
"36215",680100,"uscn34",0,20180706,"USA"
"36216",680210,"uscn34",0,20180706,"USA"
"36217",680221,"uscn34",0,20180706,"USA"
"36218",680223,"uscn34",0,20180706,"USA"
"36219",680229,"uscn34",0,20180706,"USA"
"36220",680291,"uscn34",0,20180706,"USA"
"36221",680292,"uscn34",0,20180706,"USA"
"36222",680293,"uscn34",0,20180706,"USA"
"36223",680299,"uscn34",0,20180706,"USA"
"36224",680300,"uscn34",0,20180706,"USA"
"36225",680410,"uscn34",0,20180706,"USA"
"36226",680421,"uscn34",0,20180706,"USA"
"36227",680422,"uscn34",0,20180706,"USA"
"36228",680423,"uscn34",0,20180706,"USA"
"36229",680430,"uscn34",0,20180706,"USA"
"36230",680510,"uscn34",0,20180706,"USA"
"36231",680520,"uscn34",0,20180706,"USA"
"36232",680530,"uscn34",0,20180706,"USA"
"36233",680610,"uscn34",0,20180706,"USA"
"36234",680620,"uscn34",0,20180706,"USA"
"36235",680690,"uscn34",0,20180706,"USA"
"36236",680710,"uscn34",0,20180706,"USA"
"36237",680790,"uscn34",0,20180706,"USA"
"36238",680800,"uscn34",0,20180706,"USA"
"36239",680911,"uscn34",0,20180706,"USA"
"36240",680919,"uscn34",0,20180706,"USA"
"36241",680990,"uscn34",0,20180706,"USA"
"36242",681011,"uscn34",0,20180706,"USA"
"36243",681019,"uscn34",0,20180706,"USA"
"36244",681091,"uscn34",0,20180706,"USA"
"36245",681099,"uscn34",0,20180706,"USA"
"36246",681140,"uscn34",0,20180706,"USA"
"36247",681181,"uscn34",0,20180706,"USA"
"36248",681182,"uscn34",0,20180706,"USA"
"36249",681189,"uscn34",0,20180706,"USA"
"36250",681280,"uscn34",0,20180706,"USA"
"36251",681291,"uscn34",0,20180706,"USA"
"36252",681292,"uscn34",0,20180706,"USA"
"36253",681293,"uscn34",0,20180706,"USA"
"36254",681299,"uscn34",0,20180706,"USA"
"36255",681320,"uscn34",0,20180706,"USA"
"36256",681381,"uscn34",0,20180706,"USA"
"36257",681389,"uscn34",0,20180706,"USA"
"36258",681410,"uscn34",0,20180706,"USA"
"36259",681490,"uscn34",0,20180706,"USA"
"36260",681510,"uscn34",0,20180706,"USA"
"36261",681520,"uscn34",0,20180706,"USA"
"36262",681591,"uscn34",0,20180706,"USA"
"36263",681599,"uscn34",0,20180706,"USA"
"36264",690100,"uscn34",0,20180706,"USA"
"36265",690210,"uscn34",0,20180706,"USA"
"36266",690220,"uscn34",0,20180706,"USA"
"36267",690290,"uscn34",0,20180706,"USA"
"36268",690310,"uscn34",0,20180706,"USA"
"36269",690320,"uscn34",0,20180706,"USA"
"36270",690390,"uscn34",0,20180706,"USA"
"36271",690410,"uscn34",0,20180706,"USA"
"36272",690490,"uscn34",0,20180706,"USA"
"36273",690510,"uscn34",0,20180706,"USA"
"36274",690590,"uscn34",0,20180706,"USA"
"36275",690600,"uscn34",0,20180706,"USA"
"36276",690710,"uscn34",0,20180706,"USA"
"36277",690721,"uscn34",0,20180706,"USA"
"36278",690722,"uscn34",0,20180706,"USA"
"36279",690723,"uscn34",0,20180706,"USA"
"36280",690730,"uscn34",0,20180706,"USA"
"36281",690740,"uscn34",0,20180706,"USA"
"36282",690790,"uscn34",0,20180706,"USA"
"36283",690810,"uscn34",0,20180706,"USA"
"36284",690890,"uscn34",0,20180706,"USA"
"36285",690911,"uscn34",0,20180706,"USA"
"36286",690912,"uscn34",0,20180706,"USA"
"36287",690919,"uscn34",0,20180706,"USA"
"36288",690990,"uscn34",0,20180706,"USA"
"36289",691010,"uscn34",0,20180706,"USA"
"36290",691090,"uscn34",0,20180706,"USA"
"36291",691110,"uscn34",0,20180706,"USA"
"36292",691190,"uscn34",0,20180706,"USA"
"36293",691200,"uscn34",0,20180706,"USA"
"36294",691310,"uscn34",0,20180706,"USA"
"36295",691390,"uscn34",0,20180706,"USA"
"36296",691410,"uscn34",0,20180706,"USA"
"36297",691490,"uscn34",0,20180706,"USA"
"36298",700100,"uscn34",0,20180706,"USA"
"36299",700210,"uscn34",0,20180706,"USA"
"36300",700220,"uscn34",0,20180706,"USA"
"36301",700231,"uscn34",0,20180706,"USA"
"36302",700232,"uscn34",0,20180706,"USA"
"36303",700239,"uscn34",0,20180706,"USA"
"36304",700312,"uscn34",0,20180706,"USA"
"36305",700319,"uscn34",0,20180706,"USA"
"36306",700320,"uscn34",0,20180706,"USA"
"36307",700330,"uscn34",0,20180706,"USA"
"36308",700420,"uscn34",0,20180706,"USA"
"36309",700490,"uscn34",0,20180706,"USA"
"36310",700510,"uscn34",0,20180706,"USA"
"36311",700521,"uscn34",0,20180706,"USA"
"36312",700529,"uscn34",0,20180706,"USA"
"36313",700530,"uscn34",0,20180706,"USA"
"36314",700600,"uscn34",0,20180706,"USA"
"36315",700711,"uscn34",0,20180706,"USA"
"36316",700719,"uscn34",0,20180706,"USA"
"36317",700721,"uscn34",0,20180706,"USA"
"36318",700729,"uscn34",0,20180706,"USA"
"36319",700800,"uscn34",0,20180706,"USA"
"36320",700910,"uscn34",0,20180706,"USA"
"36321",700991,"uscn34",0,20180706,"USA"
"36322",700992,"uscn34",0,20180706,"USA"
"36323",701010,"uscn34",0,20180706,"USA"
"36324",701020,"uscn34",0,20180706,"USA"
"36325",701090,"uscn34",0,20180706,"USA"
"36326",701110,"uscn34",0,20180706,"USA"
"36327",701120,"uscn34",0,20180706,"USA"
"36328",701190,"uscn34",0,20180706,"USA"
"36329",701310,"uscn34",0,20180706,"USA"
"36330",701322,"uscn34",0,20180706,"USA"
"36331",701328,"uscn34",0,20180706,"USA"
"36332",701333,"uscn34",0,20180706,"USA"
"36333",701337,"uscn34",0,20180706,"USA"
"36334",701341,"uscn34",0,20180706,"USA"
"36335",701342,"uscn34",0,20180706,"USA"
"36336",701349,"uscn34",0,20180706,"USA"
"36337",701391,"uscn34",0,20180706,"USA"
"36338",701399,"uscn34",0,20180706,"USA"
"36339",701400,"uscn34",0,20180706,"USA"
"36340",701510,"uscn34",0,20180706,"USA"
"36341",701590,"uscn34",0,20180706,"USA"
"36342",701610,"uscn34",0,20180706,"USA"
"36343",701690,"uscn34",0,20180706,"USA"
"36344",701710,"uscn34",0,20180706,"USA"
"36345",701720,"uscn34",0,20180706,"USA"
"36346",701790,"uscn34",0,20180706,"USA"
"36347",701810,"uscn34",0,20180706,"USA"
"36348",701820,"uscn34",0,20180706,"USA"
"36349",701890,"uscn34",0,20180706,"USA"
"36350",701911,"uscn34",0,20180706,"USA"
"36351",701912,"uscn34",0,20180706,"USA"
"36352",701919,"uscn34",0,20180706,"USA"
"36353",701931,"uscn34",0,20180706,"USA"
"36354",701932,"uscn34",0,20180706,"USA"
"36355",701939,"uscn34",0,20180706,"USA"
"36356",701940,"uscn34",0,20180706,"USA"
"36357",701951,"uscn34",0,20180706,"USA"
"36358",701952,"uscn34",0,20180706,"USA"
"36359",701959,"uscn34",0,20180706,"USA"
"36360",701990,"uscn34",0,20180706,"USA"
"36361",702000,"uscn34",0,20180706,"USA"
"36362",710110,"uscn34",0,20180706,"USA"
"36363",710121,"uscn34",0,20180706,"USA"
"36364",710122,"uscn34",0,20180706,"USA"
"36365",710210,"uscn34",0,20180706,"USA"
"36366",710221,"uscn34",0,20180706,"USA"
"36367",710229,"uscn34",0,20180706,"USA"
"36368",710231,"uscn34",0,20180706,"USA"
"36369",710239,"uscn34",0,20180706,"USA"
"36370",710310,"uscn34",0,20180706,"USA"
"36371",710391,"uscn34",0,20180706,"USA"
"36372",710399,"uscn34",0,20180706,"USA"
"36373",710410,"uscn34",0,20180706,"USA"
"36374",710420,"uscn34",0,20180706,"USA"
"36375",710490,"uscn34",0,20180706,"USA"
"36376",710510,"uscn34",0,20180706,"USA"
"36377",710590,"uscn34",0,20180706,"USA"
"36378",710610,"uscn34",0,20180706,"USA"
"36379",710691,"uscn34",0,20180706,"USA"
"36380",710692,"uscn34",0,20180706,"USA"
"36381",710700,"uscn34",0,20180706,"USA"
"36382",710811,"uscn34",0,20180706,"USA"
"36383",710812,"uscn34",0,20180706,"USA"
"36384",710813,"uscn34",0,20180706,"USA"
"36385",710820,"uscn34",0,20180706,"USA"
"36386",710900,"uscn34",0,20180706,"USA"
"36387",711011,"uscn34",0,20180706,"USA"
"36388",711019,"uscn34",0,20180706,"USA"
"36389",711021,"uscn34",0,20180706,"USA"
"36390",711029,"uscn34",0,20180706,"USA"
"36391",711031,"uscn34",0,20180706,"USA"
"36392",711039,"uscn34",0,20180706,"USA"
"36393",711041,"uscn34",0,20180706,"USA"
"36394",711049,"uscn34",0,20180706,"USA"
"36395",711100,"uscn34",0,20180706,"USA"
"36396",711230,"uscn34",0,20180706,"USA"
"36397",711291,"uscn34",0,20180706,"USA"
"36398",711292,"uscn34",0,20180706,"USA"
"36399",711299,"uscn34",0,20180706,"USA"
"36400",711311,"uscn34",0,20180706,"USA"
"36401",711319,"uscn34",0,20180706,"USA"
"36402",711320,"uscn34",0,20180706,"USA"
"36403",711411,"uscn34",0,20180706,"USA"
"36404",711419,"uscn34",0,20180706,"USA"
"36405",711420,"uscn34",0,20180706,"USA"
"36406",711510,"uscn34",0,20180706,"USA"
"36407",711590,"uscn34",0,20180706,"USA"
"36408",711610,"uscn34",0,20180706,"USA"
"36409",711620,"uscn34",0,20180706,"USA"
"36410",711711,"uscn34",0,20180706,"USA"
"36411",711719,"uscn34",0,20180706,"USA"
